release,addedLOC,deletedLOC,churnLOC,entropy,changeAge,changedFiles,contributors,developerExp,maxPreviousBug,maxPreviousCrossLangBug,crossLang
0,6.66666666666667,0.666666666666667,7.33333333333333,1.99532581104438,112.666666666667,3,6.66666666666667,282,0,0,False
0,42.5862068965517,6.03448275862069,48.6206896551724,6.26838138503386,42.1724137931034,29,2.03448275862069,97,41,0,False
0,48.5,35,83.5,1.13502784573553,0,2,0,56,3,0,False
0,1,1,2,0,30,1,3,6,0,0,False
0,10.4285714285714,1.57142857142857,12,3.38586565195294,109,7,3.14285714285714,527,0,0,False
0,14.5,13,27.5,1.1136645361777,6.5,2,12.5,1143,0,0,False
0,5.76470588235294,6.05882352941176,11.8235294117647,4.49934794564314,127.882352941176,17,1.47058823529412,298,0,0,False
0,11,1,12,1.94933230218498,206,3,7.66666666666667,0,0,0,False
0,44.6,2,46.6,2.38376896224942,58,5,3.4,297,53,0,False
0,7.5,1,8.5,1.00250034052918,58,2,10.5,1,0,0,False
0,28,0,28,0,260,1,1,0,5,0,False
0,9.66666666666667,3.88888888888889,13.5555555555556,4.26124013282833,57,9,7.22222222222222,526,96,0,False
0,3,2,5,0,0,1,0,296,0,0,False
0,27,0.5,27.5,2.41739948624306,69.5,2,8,4,42,0,False
0,54.1428571428571,8,62.1428571428571,4.62817261673964,163,7,3,2,52,0,False
0,21.6666666666667,0,21.6666666666667,4.02994117186182,23,3,2,9,19,0,False
0,2.6,1.6,4.2,2.39916056584634,56.4,5,2.2,31,5,0,False
0,2.66666666666667,0.333333333333333,3,1.97493750120193,64,3,1.66666666666667,185,0,0,False
0,2,0.5,2.5,1.02944684452678,20,2,5.5,295,0,0,False
0,6.76785714285714,6.48214285714286,13.25,6.62959117515671,58.9285714285714,56,3.10714285714286,0,264,0,False
0,1,1,2,0,12,1,6,143,0,0,False
0,1,1,2,0,0,1,2,184,0,0,False
0,12,1,13,0,32,1,7,30,43,0,False
0,7.5,1,8.5,1.13401754344608,25,2,1.5,55,0,0,False
0,9.66666666666667,7,16.6666666666667,1.72556035572024,139,3,17.3333333333333,525,0,0,False
0,26,5.5,31.5,1.26624754041351,4,2,3.5,109,0,0,False
0,11,25.6666666666667,36.6666666666667,1.96343136169261,26.6666666666667,3,2,8,8,0,False
0,27,3.71428571428571,30.7142857142857,3.3723978680758,102,7,3.85714285714286,54,34,0,False
0,37.2307692307692,0.769230769230769,38,5.01488110255812,81.2307692307692,13,6.07692307692308,8,0,0,False
0,4.5,0.5,5,1.12576938349798,79,2,17,0,0,0,False
0,25.6666666666667,9.66666666666667,35.3333333333333,2.42750577707407,42,3,2.66666666666667,96,0,0,False
0,60.4,2.6,63,3.0455840807925,104,5,1.2,95,0,0,False
0,16,0,16,0,0,1,0,95,4,0,False
0,14.875,5.25,20.125,4.18810556805768,53.4375,16,2.125,294,15,0,False
0,5,0.75,5.75,2.23108070569643,178.75,4,1.75,524,0,0,False
0,3.91666666666667,3.91666666666667,7.83333333333333,3.93923517482405,86.4166666666667,12,3.16666666666667,0,0,0,False
0,2,1,3,1.08496250072116,0,2,2,3,0,0,False
0,2,0,2,0,3,1,24,1142,0,0,False
0,1.5,2,3.5,1.01487367169703,26,2,1.5,2,7,0,False
0,8,0,8,0,255,1,3,29,22,0,False
0,16.9545454545455,1.5,18.4545454545455,5.42206234135277,13.3636363636364,22,1.45454545454545,183,76,0,False
0,25.5,2,27.5,1.1136645361777,31,2,5,1,15,0,False
0,44.9444444444444,3.22222222222222,48.1666666666667,6.49839723206635,95.9444444444445,18,5.72222222222222,94,142,0,False
0,1.5,0.5,2,1.20751874963942,14.5,2,1.5,293,6,0,False
0,13,8,21,0,7,1,8,108,0,0,False
0,32.4615384615385,19.3076923076923,51.7692307692308,5.5548313192067,110.384615384615,13,2.69230769230769,93,110,0,False
0,33.6666666666667,0.333333333333333,34,2.95796427064156,117.333333333333,3,3,1141,75,0,False
0,11,2.5,13.5,1.49310652413496,161,2,1,292,0,0,False
0,20.5,18.5,39,1.00189953373873,430.5,2,1.5,74,0,0,False
0,7.8,1,8.8,2.42469619137661,520.2,5,3.6,17,0,0,False
0,0.25,35.5,35.75,4.28792974909224,73.125,8,4.125,182,0,0,False
0,2,1,3,0,0,1,0,181,0,0,False
0,19,8,27,0,191,1,8,142,0,0,False
0,2,2,4,0,7,1,36,180,0,0,False
0,0,1,1,0,0,1,0,1140,0,0,False
0,121.833333333333,0,121.833333333333,5.58523714939046,0,6,5,1,147,0,False
0,2.33333333333333,3.16666666666667,5.5,3.0599123534237,32.8333333333333,6,2,141,0,0,False
0,4.41666666666667,1.58333333333333,6,4.25064528508767,169.25,12,3.25,523,0,0,False
0,15.5,4.5,20,1.06803077478801,24,2,4,140,74,0,False
0,11.3333333333333,10,21.3333333333333,3.04733966829081,48.3333333333333,3,2,522,23,0,False
0,12.5,7.5,20,1.25986743897277,0,2,0,291,2,0,False
0,23,0.25,23.25,3.88180930647235,38.625,8,3.375,281,78,0,False
0,99.5882352941177,0.088235294117647,99.6764705882353,6.79033550933952,10.0588235294118,34,1.44117647058824,290,58,0,False
0,7.34782608695652,6,13.3478260869565,6.72611895003233,48.8260869565217,46,1.39130434782609,521,27,0,False
0,16.3,7,23.3,4.40120888135125,62.1,10,9.7,11,231,0,False
0,17,0.5,17.5,2.3501970266356,69.75,4,23.5,4,163,0,False
0,63.5,0,63.5,5.17554969882258,34.3333333333333,6,4.33333333333333,7,146,0,False
0,24.2272727272727,1.45454545454545,25.6818181818182,5.63708305238749,97.9090909090909,22,6.5,7,0,0,False
0,20,0,20,1.25986743897277,39,2,3.5,179,0,0,False
0,18.4444444444444,25.2222222222222,43.6666666666667,4.24530605068219,27.6666666666667,9,5,139,44,0,False
0,17.2903225806452,8.61290322580645,25.9032258064516,5.83246943924376,101.032258064516,31,1.96774193548387,178,77,0,False
0,6,2.33333333333333,8.33333333333333,2.04140454908886,215.666666666667,3,4.66666666666667,1139,0,0,False
0,3.5,1.5,5,1.12576938349798,39,2,16,1138,0,0,False
0,11,0,11,0,174,1,14,1137,0,0,False
0,24,22.3333333333333,46.3333333333333,2.72027864004734,75.3333333333333,3,7,1,0,0,False
0,2.66666666666667,1.33333333333333,4,1.7875233597949,27,3,3,177,0,0,False
0,22,0,22,1.88044308724856,37.3333333333333,3,3.66666666666667,2,0,0,False
0,23,0.3,23.3,4.37923897688719,444.4,10,0.7,176,0,0,False
0,2,1,3,0,22,1,4,92,0,0,False
0,10.1111111111111,9.44444444444444,19.5555555555556,3.83223476614104,104.222222222222,9,13.8888888888889,1136,0,0,False
0,18.0526315789474,10.2105263157895,28.2631578947368,4.92232909636704,31.5789473684211,19,2.42105263157895,91,29,0,False
0,1,8,9,0,4,1,9,1135,0,0,False
0,2,1,3,0,14,1,8,1134,0,0,False
0,391.666666666667,13.7777777777778,405.444444444445,10.1135638131578,88.8888888888889,27,4.03703703703704,138,162,0,False
0,29.6666666666667,0,29.6666666666667,2.51383463985327,34.3333333333333,3,1.33333333333333,1133,0,0,False
0,18,1.5,19.5,1.08496250072116,7.5,2,22,520,162,0,False
0,11.2857142857143,0.142857142857143,11.4285714285714,3.32000616116545,97.2857142857143,7,2,137,0,0,False
0,7.5,1,8.5,1.63401754344608,13.5,2,19.5,90,0,0,False
0,47.8571428571429,28,75.8571428571429,4.15949182192805,180.142857142857,7,3.14285714285714,519,51,0,False
0,14.8461538461538,0.384615384615385,15.2307692307692,4.68708311130267,239.692307692308,13,3.07692307692308,28,41,15,True
0,19.7,9.1,28.8,3.84620443397912,69.6,10,9.8,1,61,0,False
0,7.3,7.3,14.6,4.212794303425,256.3,10,7.1,0,0,0,False
0,309.4,0,309.4,4.44213467492657,38.8,5,2.6,79,60,0,False
0,111.375,77.375,188.75,4.06922504215592,76.875,8,3.125,49,0,0,False
0,110.538461538462,1.38461538461538,111.923076923077,6.60045329014753,228.576923076923,26,1.26923076923077,48,33,0,False
0,23.6470588235294,4.94117647058824,28.5882352941176,5.05339392352766,328.176470588235,17,4.29411764705882,16,0,0,False
0,3.8,2.8,6.6,2.66144235157008,344,5,8.6,94,0,0,False
0,122,0,122,1.07775918283212,0,2,0,93,0,0,False
0,26.5,3,29.5,1.03589957061218,28,2,11,10,82,0,False
0,17.8,3.6,21.4,2.55121004340775,283.2,5,3.4,0,0,0,False
0,29.5,0,29.5,1.02552029052878,466.5,2,5.5,92,0,0,False
0,1,1,2,0,41,1,9,1132,0,0,False
0,10.8,1.2,12,3.00257050766377,99.4,5,4.2,107,0,0,False
0,4.66666666666667,0.333333333333333,5,2.3785697620348,30.3333333333333,3,3.66666666666667,106,21,0,False
0,27.4444444444444,13.2222222222222,40.6666666666667,5.64662050429682,87.8888888888889,18,2.11111111111111,136,71,0,False
0,8.5,0,8.5,2.08746284125034,36.5,2,11,78,0,0,False
0,86,40.6666666666667,126.666666666667,2.53510197850817,320.666666666667,3,3,135,11,0,False
0,0,21,21,0,90,1,8,280,0,0,False
0,9,0.5,9.5,1.45544626308301,8.5,2,2,518,0,0,False
0,2,2,4,1,169.5,2,4.5,1131,0,0,False
0,6.16666666666667,1.16666666666667,7.33333333333333,3.46037271249415,460,6,8.33333333333333,1130,0,0,False
0,30.5,18.3333333333333,48.8333333333333,3.87375917202806,73.8333333333333,6,7.66666666666667,517,0,0,False
0,4.66666666666667,1.33333333333333,6,1.90947176360076,24,3,2.66666666666667,516,0,0,False
0,36.9375,2.0625,39,5.02960909732409,67.25,16,4,515,0,0,False
0,5.5,2,7.5,1.08496250072116,95,2,18,0,0,0,False
0,2,0,2,1,26.5,2,25,279,0,0,False
0,6,16.5,22.5,2.27872071897863,128.5,2,2.5,514,0,0,False
0,4.59090909090909,6.27272727272727,10.8636363636364,4.9973489904136,283.545454545455,22,3,47,23,0,False
0,24.26,24.1,48.36,6.89849697291918,78.28,50,1.94,175,67,0,False
0,4,2,6,0,8,1,36,1129,0,0,False
0,10,3,13,0,0,1,0,1128,0,0,False
0,5,4,9,0,20,1,1,513,0,0,False
0,158,4,162,0,49,1,2,0,6,0,False
0,4,0.8,4.8,3.08340357268142,5.6,5,4.6,134,76,0,False
0,105.2,7.4,112.6,6.15594929058918,107.333333333333,15,4.73333333333333,512,145,0,False
0,2,2,4,0,0,1,2,511,0,0,False
0,19.3333333333333,2.83333333333333,22.1666666666667,3.01500116635326,75.3333333333333,6,7,0,41,0,False
0,17,9,26,0,0,1,0,133,0,0,False
0,25.625,11.625,37.25,4.56742266329602,167.875,8,8.25,510,0,0,False
0,10.7692307692308,9.92307692307692,20.6923076923077,4.36920403978586,38.4615384615385,13,3.61538461538462,509,0,0,False
0,5.57142857142857,0.714285714285714,6.28571428571429,3.42881460138004,137,7,2.71428571428571,15,0,0,False
0,13,0.5,13.5,1.93295940727611,99.5,2,7,1127,87,0,False
0,44.8,7.2,52,4.02313270410414,38.6,5,4.6,6,45,0,False
0,110.074074074074,6.07407407407407,116.148148148148,8.52473937195585,68.2037037037037,54,4.62962962962963,508,230,0,False
0,4,1.33333333333333,5.33333333333333,2.08170416594551,24.3333333333333,3,1.66666666666667,132,33,0,False
0,2.16,2.16,4.32,5.00722648451683,94.44,25,1.48,131,66,0,False
0,6,4.33333333333333,10.3333333333333,2.09757777427656,30,3,16,507,0,0,False
0,2,1,3,1,34,2,2,289,0,0,False
0,19.3076923076923,12.1538461538462,31.4615384615385,5.06362559739188,93.0769230769231,13,5.30769230769231,506,136,0,False
0,1,1,2,0,39,1,12,505,0,0,False
0,11.2,1.4,12.6,3.03962986167328,89.4,5,9.2,504,0,0,False
0,30.5,16.0833333333333,46.5833333333333,5.82970024413629,54.1666666666667,12,9.91666666666667,288,229,0,False
0,39,0,39,2.18067553604777,17.5,2,1.5,0,0,0,False
0,19,3,22,1.59224346261787,0.666666666666667,3,0.333333333333333,126,3,0,False
0,1,0,1,0,3,1,5,287,0,0,False
0,43,14,57,0,2,1,8,286,0,0,False
0,2,1,3,0,17,1,1,130,0,0,False
0,17.3571428571429,24.7142857142857,42.0714285714286,6.10480722893923,29.2142857142857,14,1.57142857142857,129,41,0,False
0,10.3333333333333,9.11111111111111,19.4444444444444,4.04671486564736,12.5555555555556,9,0.666666666666667,128,0,0,False
0,1.83333333333333,1.33333333333333,3.16666666666667,2.69427283096236,1.83333333333333,6,1.33333333333333,174,13,0,False
0,122,4.3,126.3,4.4729339373558,47,10,3.7,0,25,0,False
0,1,0.666666666666667,1.66666666666667,1.6552614282207,37.3333333333333,3,13.3333333333333,0,0,0,False
0,45.1666666666667,36.5,81.6666666666667,3.89699656914437,76.8333333333333,6,1.66666666666667,89,27,0,False
0,21.6666666666667,18.6666666666667,40.3333333333333,2.4016271500677,28.6666666666667,3,5.66666666666667,503,0,0,False
0,40.5757575757576,49.3030303030303,89.8787878787879,6.35746291455666,38.6969696969697,33,1.90909090909091,88,65,0,False
0,4,1,5,0,2,1,16,0,0,0,False
0,76.1428571428571,1.71428571428571,77.8571428571429,4.98430503306555,1.14285714285714,7,0.428571428571429,66,5,0,False
0,74,19,93,0,2,1,8,285,31,0,False
0,16.8,5.2,22,3.12313276995434,21,5,1.2,1126,12,0,False
0,72.6666666666667,43.6666666666667,116.333333333333,3.68068055341389,39.6666666666667,3,12,3,160,0,False
0,117.4,38,155.4,5.33956393334985,192.4,5,3.2,46,79,0,False
0,8,38,46,1.20751874963942,48,2,17.5,284,0,0,False
0,5.0625,4.875,9.9375,4.90891505174133,254.5,16,10.1875,1,263,0,False
0,11.1666666666667,4.83333333333333,16,3.25616057546181,344.5,6,2.5,0,0,0,False
0,4,0,4,0,112,1,1,14,0,0,False
0,26.5,14.25,40.75,4.88840401199342,65.125,8,4.75,108,38,0,False
0,16.8,3,19.8,4.20445827564313,47,10,2.7,502,60,0,False
0,16.2,1,17.2,2.98381867928754,126.4,5,4,501,74,0,False
0,24,10.5,34.5,1.01237804954279,138.5,2,1,0,9,0,False
0,26,15,41,0,41,1,1,73,0,0,False
0,35.1666666666667,31.3333333333333,66.5,2.97181573524646,2,6,2.16666666666667,173,70,0,False
0,23.6,5.6,29.2,4.27778129428966,73.6,10,2.1,500,22,0,False
0,53.3333333333333,5.33333333333333,58.6666666666667,5.31915042067281,32.6666666666667,6,7.16666666666667,2,0,0,False
0,114,4.33333333333333,118.333333333333,1.94967702803132,28.3333333333333,3,1.66666666666667,283,11,0,False
0,2.5,0,2.5,1.02944684452678,66,2,4.5,499,0,0,False
0,39.7777777777778,2.88888888888889,42.6666666666667,4.06060727954184,358.777777777778,9,2.11111111111111,0,0,0,False
0,2,0,2,0,76,1,5,127,0,0,False
0,18.1944444444444,8.22222222222222,26.4166666666667,6.45397686653551,53.3888888888889,36,3.47222222222222,87,140,0,False
0,22.25,3.5,25.75,4.80906947626949,64.4166666666667,12,2.08333333333333,107,38,0,False
0,7,4,11,0,5,1,7,282,29,0,False
0,9.5,2.66666666666667,12.1666666666667,3.03610695088082,82.3333333333333,6,1.5,126,31,0,False
0,311.333333333333,0.666666666666667,312,5.72219895721547,20.3333333333333,3,2.33333333333333,498,0,0,False
0,57,5,62,1.12799787964804,237.5,2,1.5,91,0,0,False
0,7,5,12,0,303,1,2,105,0,0,False
0,16.125,5.5,21.625,3.50125558619241,160,8,10.625,1125,0,0,False
0,2.27272727272727,8,10.2727272727273,4.25203754295153,44.9090909090909,11,6.54545454545455,125,0,0,False
0,24.1875,14.46875,38.65625,6.04276637536406,47.03125,32,7.1875,1124,159,0,False
0,78,0.5,78.5,1.32888263194823,0,2,4,1,0,0,False
0,24,6.5,30.5,2.88440232410564,32.75,4,5,39,16,0,False
0,5.25,18.4375,23.6875,4.90575577164548,149.8125,16,3.5625,172,0,0,False
0,12,11,23,3.01648298835342,73,3,5,497,36,0,False
0,4,0,4,0,9,1,10,0,0,0,False
0,6.34782608695652,1.08695652173913,7.43478260869565,4.8056009532427,127.217391304348,23,1.17391304347826,124,37,0,False
0,66.9090909090909,0,66.9090909090909,4.46186687434469,120.454545454545,11,2.45454545454545,65,0,0,False
0,4,0,4,0,9,1,5,281,0,0,False
0,58,2.5,60.5,1.12920526848459,96,2,1,10,0,0,False
0,2.5,2.5,5,2.62008936437296,120.75,4,1.5,123,21,0,False
0,1,0,1,1.58496250072116,58.3333333333333,3,4.66666666666667,122,0,0,False
0,42.3333333333333,0,42.3333333333333,4.51898496820207,253.5,6,1.66666666666667,64,0,0,False
0,11.375,6,17.375,3.54706088167341,41.75,8,7.375,121,160,0,False
0,34.7777777777778,6.66666666666667,41.4444444444444,4.40291680649968,75.6666666666667,9,9,77,138,0,False
0,9,1.75,10.75,2.27932037562005,21.75,4,3.25,104,17,0,False
0,43.5,6.5,50,3.32917787973492,23.5,2,1,5,0,0,False
0,1.16666666666667,8.5,9.66666666666667,3.03551489643117,34.3333333333333,6,12.3333333333333,496,0,0,False
0,70,20.5,90.5,1.00497124935214,15.5,2,8.5,90,26,0,False
0,3,16,19,0,31,1,1,99,0,0,False
0,73.2857142857143,2.14285714285714,75.4285714285714,3.19111891797937,119.571428571429,7,1.14285714285714,89,0,0,False
0,19.4520547945206,13.6575342465753,33.1095890410959,7.99313527973611,101.835616438356,73,4.47945205479452,495,262,0,False
0,0.5,6,6.5,1.11547721741994,20.5,2,30,494,0,0,False
0,8,1,9,0,4,1,7,280,0,0,False
0,7,3,10,0,26,1,2,41,7,0,False
0,32.7777777777778,1,33.7777777777778,3.57411929960233,97.1111111111111,9,1.88888888888889,493,17,0,False
0,13.8,3.2,17,3.09113322028848,132.8,5,14.4,103,228,0,False
0,112.333333333333,3,115.333333333333,3.21554068875356,234.666666666667,3,2,0,0,0,False
0,16,0.5,16.5,1.79846757119362,165.5,2,2.5,13,0,0,False
0,34.75,15.25,50,2.8040088764494,89.75,4,3.25,0,0,0,False
0,26.2352941176471,15.8823529411765,42.1176470588235,4.81647950082544,179.294117647059,17,6.58823529411765,492,227,0,False
0,3,2,5,2.40987118948626,13.2,5,3,120,0,0,False
0,17.875,17.8125,35.6875,5.40344535913115,244.3125,16,2.625,106,42,0,False
0,13,1,14,0,93,1,1,171,0,0,False
0,6.83333333333333,2.5,9.33333333333333,3.23456966503473,98.3333333333333,6,6.83333333333333,105,0,0,False
0,30.8,15.4,46.2,5.08214518767001,23.9,10,0.9,491,10,0,False
0,17.5454545454545,36.3636363636364,53.9090909090909,4.9995046183868,27.5454545454545,11,2.81818181818182,119,64,0,False
0,2,0,2,0,0,1,0,104,0,0,False
0,1.14285714285714,2,3.14285714285714,3.3440952012005,315.714285714286,7,6,490,113,0,False
0,251,25,276,0,42,1,7,279,28,0,False
0,0,5,5,0,15,1,6,278,0,0,False
0,21,2.5,23.5,3.37855225921843,25.8333333333333,6,2.83333333333333,277,0,0,False
0,2.5,0,2.5,1.02944684452678,81.5,2,0.5,0,0,0,False
0,7.77777777777778,0.333333333333333,8.11111111111111,3.70559103583103,73.5555555555556,9,3.22222222222222,53,0,0,False
0,20,1,21,1.42399845327748,26,2,16.5,12,0,0,False
0,4.3469387755102,11.4591836734694,15.8061224489796,7.84493738419574,181.15306122449,98,4.91836734693878,489,158,0,False
0,18.6666666666667,4.08333333333333,22.75,4.4839836389136,54.75,12,8.08333333333333,488,226,0,False
0,64.1428571428571,12.1142857142857,76.2571428571429,6.63549779930741,129.914285714286,35,6.28571428571429,487,225,0,False
0,3,0,3,0,16,1,3,52,0,0,False
0,23.6470588235294,5.88235294117647,29.5294117647059,5.08361157615243,147.882352941176,17,6.29411764705882,486,0,0,False
0,98.25,25,123.25,3.15438896050879,89.25,4,2.25,485,12,0,False
0,23,9.66666666666667,32.6666666666667,2.33707983939363,20.3333333333333,3,5,40,15,0,False
0,9.23076923076923,5.76923076923077,15,5.35740868428122,50.3076923076923,13,3.30769230769231,276,71,0,False
0,21.6,1,22.6,3.93982972639524,126.2,5,3.6,1,14,0,False
0,8,9,17,2.08746284125034,66,3,5.66666666666667,118,34,0,False
0,6,0,6,0,19,1,3,51,8,0,False
0,1.5,15,16.5,2.90383351330319,3.5,4,0.25,170,0,0,False
0,31.75,0.25,32,2.83081789019051,7,4,2.25,0,33,0,False
0,2,3,5,1.02944684452678,0.5,2,2,117,0,0,False
0,2,1,3,0,2,1,1,116,5,0,False
0,22,8,30,0,19,1,13,76,0,0,False
0,7.11111111111111,0.777777777777778,7.88888888888889,3.69109451431687,58.3333333333333,9,9.44444444444444,484,261,0,False
0,52.5714285714286,19,71.5714285714286,5.35098940528308,15.2857142857143,7,2.28571428571429,0,31,0,False
0,1,1,2,0,17,1,5,1,0,0,False
0,6,2.5,8.5,1.23724298217979,58,2,1,115,4,0,False
0,49.6666666666667,3.33333333333333,53,3.05792575837233,0,3,0,9,4,0,False
0,0.666666666666667,1,1.66666666666667,1.6552614282207,53.3333333333333,3,1.66666666666667,114,0,0,False
0,4.6,0.2,4.8,3.46959938131099,47.2,10,2.1,0,22,0,False
0,18.375,2.5,20.875,4.09134064014455,66.5,8,1,86,18,0,False
0,1,1,2,0,16,1,7,275,0,0,False
0,25,1,26,2.67787025392674,122.5,4,3,27,14,0,False
0,26,13,39,0,63,1,2,0,0,0,False
0,61,23,84,0,33,1,2,1,0,0,False
0,0.5,1,1.5,1.08496250072116,94,2,3.5,483,0,0,False
0,4,3,7,0,1,1,3,1123,0,0,False
0,27.75,31,58.75,5.08461436580839,97.5,12,3.91666666666667,482,0,0,False
0,3.5,3.5,7,1.51487367169703,4.5,2,10,274,67,0,False
0,3.09090909090909,1.90909090909091,5,3.6948792848913,57.7272727272727,11,8,481,224,0,False
0,3,3,6,2.23414002742311,31.6666666666667,3,4,480,18,0,False
0,11.6666666666667,6.66666666666667,18.3333333333333,2.30037854824175,99,3,2.66666666666667,98,0,0,False
0,19.5,0.5,20,1.00724978484756,146.5,2,11,97,0,0,False
0,5,1.33333333333333,6.33333333333333,1.85795251296282,22.6666666666667,3,2.66666666666667,1,0,0,False
0,104.666666666667,4.16666666666667,108.833333333333,4.48463114753278,190.333333333333,6,3.16666666666667,6,77,0,False
0,76.8,0,76.8,4.84767333826387,62.2,5,7.2,2,44,0,False
0,4.5,1,5.5,1.00598632083304,52.5,2,23.5,102,0,0,False
0,2,3,5,0,271,1,1,113,0,0,False
0,2.33333333333333,0.333333333333333,2.66666666666667,1.89269063503755,41.6666666666667,3,6.66666666666667,273,0,0,False
0,5.5,4,9.5,1.05176880205421,90.5,2,3,1122,9,0,False
0,16,12,28,1.28515786237838,0,2,7,1121,48,0,False
0,15.3333333333333,25.6666666666667,41,1.84152778758978,41.6666666666667,3,7.33333333333333,479,81,0,False
0,6,3.66666666666667,9.66666666666667,2.4680059946468,98.6666666666667,3,6.66666666666667,112,0,0,False
0,25,10,35,0,0,1,14,272,47,0,False
0,143.833333333333,0.833333333333333,144.666666666667,3.42597278881556,0.166666666666667,6,2.5,88,55,0,False
0,6,1,7,0,16,1,5,478,0,0,False
0,8,4,12,0,4,1,14,271,0,0,False
0,3,0,3,0,70,1,1,270,0,0,False
0,35.8181818181818,1.63636363636364,37.4545454545455,4.87205393384582,28.4545454545455,11,2.18181818181818,125,23,0,False
0,12,10,22,0,25,1,3,269,8,0,False
0,1,1,2,0,96,1,1,169,0,0,False
0,7.33333333333333,5.53333333333333,12.8666666666667,4.50709654690568,294.8,15,2.2,87,19,0,False
0,30.6,1.9,32.5,5.28719084782605,115.2,10,7.2,96,56,0,False
0,1.5,2,3.5,2.75775826910249,29,6,1.66666666666667,477,39,0,False
0,9.5,1,10.5,1.04209756370821,54.5,2,5,50,0,0,False
0,20.5,5.75,26.25,3.01900806797871,69.25,4,5.25,86,0,0,False
0,0.2,29.4,29.6,2.90523450491227,28.2,5,5,476,0,0,False
0,10.4666666666667,10.4666666666667,20.9333333333333,8.38799933984386,1.3,30,0.8,268,0,0,False
0,1.21739130434783,1.1304347826087,2.34782608695652,4.59901956734951,74.4347826086957,23,4.95652173913044,267,260,0,False
0,1.14285714285714,1.14285714285714,2.28571428571429,3.85714285714286,85.5714285714286,14,8.57142857142857,266,0,0,False
0,1.14285714285714,1.14285714285714,2.28571428571429,3.85714285714286,86.5,14,8.57142857142857,265,0,0,False
0,1.17391304347826,1.17391304347826,2.34782608695652,4.59901956734951,68.7391304347826,23,4.95652173913044,264,0,0,False
0,4.4,0,4.4,2.44406849922713,15.8,5,0.8,263,0,0,False
0,703,0,703,0,78,1,6,262,0,0,False
0,11,1,12,2.42762334570125,138.75,4,7.25,1120,0,0,False
0,11,0.5,11.5,1.57011665825275,69.5,2,16.5,101,0,0,False
0,2,0,2,0,0,1,14,168,0,0,False
0,5,5,10,0,3,1,3,261,0,0,False
0,0,1,1,0,0,1,0,95,0,0,False
0,3,3,6,0,0,1,1,260,2,0,False
0,14,0,14,0,140,1,3,475,0,0,False
0,4.27272727272727,10,14.2727272727273,3.71041741423154,85.2727272727273,11,2.54545454545455,0,16,0,False
0,7,1,8,0,7,1,1,167,0,0,False
0,1,1,2,0,0,1,14,166,0,0,False
0,1,1,2,0,0,1,0,165,0,0,False
0,8,3.5,11.5,1.27763540789218,104.5,2,8,164,0,0,False
0,1,1,2,0,16,1,14,163,0,0,False
0,3,2,5,0,5,1,6,111,0,0,False
0,5.5,0.5,6,1.42399845327748,19,2,5.5,0,0,0,False
0,3,1,4,0,0,1,0,72,0,0,False
0,59,0,59,0,0,1,4,162,0,0,False
0,7,1,8,1.74903095398826,30,3,2.33333333333333,161,0,0,False
0,1.06666666666667,1.06666666666667,2.13333333333333,3.93333333333333,91.2,15,8.8,259,0,0,False
0,4,1,5,1,36.5,2,0.5,160,0,0,False
0,1,1,2,0,55,1,7,49,0,0,False
0,30.0833333333333,8.16666666666667,38.25,4.4741160344791,10.9166666666667,12,1.16666666666667,48,1,0,False
0,153.8,51.8666666666667,205.666666666667,5.96693399153451,42.2666666666667,15,2.2,159,66,0,False
0,60,3,63,1.00072734820425,38.5,2,3.5,11,0,0,False
0,1,1,2,1,319.5,2,14.5,158,0,0,False
0,2.5,3,5.5,1.16695036827672,218.5,2,3,0,0,0,False
0,4,1,5,1.58496250072116,0.666666666666667,3,1,157,0,0,False
0,13.5,0,13.5,3.66992500144231,29.625,8,0.25,63,0,0,False
0,67.2,9.6,76.8,3.18779161235758,6.6,5,3.6,34,4,0,False
0,6.66,6.64,13.3,8.35070921770378,33.98,50,2.58,156,0,0,False
0,75,54.5,129.5,4.72458686487389,8.33333333333333,6,6.66666666666667,258,223,0,False
0,163.5,8.5,172,4.22958168803995,26.75,4,1.25,33,8,0,False
0,69.25,11.25,80.5,2.51053453471729,7.25,4,2.25,257,13,0,False
0,7.66666666666667,2.33333333333333,10,2.32192809488736,10.3333333333333,3,3.33333333333333,100,26,0,False
0,9.75,0,9.75,2.59668034332138,13.75,4,9.75,103,0,0,False
0,39.3,5,44.3,3.91855609244293,19.5,10,2.4,102,63,0,False
0,2,3,5,0,41,1,5,256,0,0,False
0,15,2,17,0,22,1,2,155,0,0,False
0,15,2,17,0,22,1,9,39,0,0,False
0,6.1,4.1,10.2,4.98725043782989,179.4,10,2.9,255,49,0,False
0,8.8,11.4,20.2,3.39242041039553,17.6,5,1.4,3,0,0,False
0,2,0,2,0,337,1,7,3,0,0,False
0,13.5,2.75,16.25,2.30383859941733,109.25,4,2.5,85,0,0,False
0,184.727272727273,0.090909090909091,184.818181818182,5.85324184300981,282,11,1.27272727272727,85,39,0,False
0,1,6,7,0,0,1,0,154,0,0,False
0,0.333333333333333,2.33333333333333,2.66666666666667,1.66666666666667,18.6666666666667,3,1.66666666666667,84,0,0,False
0,1,0,1,0,3,1,6,153,0,0,False
0,14,4,18,0,0,1,0,474,4,0,False
0,8.16666666666667,5.25,13.4166666666667,4.0330596789463,85.1666666666667,12,2.41666666666667,473,80,0,False
0,5.5,0.5,6,1.02032099224867,48,2,1,101,10,0,False
